Type,Class,Sets,Piece,Armor,Toughness,Initiative,Wounds,Weapon Skill,Strength,Intelligence,Willpower,Ballistic skill,Spiritual Resistance,Elemental Resistance,Corporeal Resistance,Item bonus 1,Item bonus 2,Item bonus 3,Level,Renown Rank,Talisman slot,Special slot,,Helm,Shoulders,Body,Gloves,Belt,Boots,Cloak,"Jewelry
(left)","Jewelry
(right)",Pocket,,Item bonus 1 check,Item bonus 2 check,Item bonus 3 check
Armor,WE,Redeye,Body,240,17,0,0,17,27,0,0,0,0,0,0,+3 AP Per Second,-,-,40,0,1,0,,,,Redeye,,,,,,,,,AP Per Second,0,0
Armor,WE,Redeye,Boots,190,16,0,0,17,15,0,0,0,0,0,0,+1% Reduction in being Critically Hit,-,-,40,0,1,0,,,,,,,Redeye,,,,,,Reduction in being Critically Hit,0,0
Armor,WE,Redeye,Cloak,0,0,0,21,17,21,0,0,0,91,76,73,-,-,-,40,0,0,0,,,,,,,,Redeye,,,,,0,0,0
Armor,WE,Redeye,Gloves,190,0,12,13,12,21,0,0,0,0,0,0,-,-,-,40,0,1,0,,,,,Redeye,,,,,,,,0,0,0
Armor,WE,Redeye,Helm,215,14,0,13,27,22,0,0,0,0,0,0,-,-,-,40,0,1,0,,Redeye,,,,,,,,,,,0,0,0
Armor,WE,Redeye,Shoulders,215,0,20,0,13,23,0,0,0,0,0,0,+2% Reduced Armor Penetration,-,-,40,0,1,0,,,Redeye,,,,,,,,,,Reduced Armor Penetration,0,0
Armor,WE,Sentinel,Belt,0,24,0,9,12,18,0,0,0,80,90,85,-,-,-,40,0,0,0,,,,,,Sentinel,,,,,,,0,0,0
Armor,WE,Sentinel,Body,259,17,0,0,19,35,0,0,0,0,0,0,+60 Hit Points Every four Seconds,-,-,40,0,1,0,,,,Sentinel,,,,,,,,,Hit Points Every four Seconds,0,0
Armor,WE,Sentinel,Boots,203,0,0,15,8,27,0,0,0,0,0,0,+2% Parry,-,-,40,0,1,0,,,,,,,Sentinel,,,,,,Parry,0,0
Armor,WE,Sentinel,Gloves,203,0,15,23,0,10,0,0,0,0,0,0,+21 Melee Power,-,-,40,0,1,0,,,,,Sentinel,,,,,,,,Melee Power,0,0
Armor,WE,Sentinel,Helm,231,0,14,10,0,27,0,0,0,0,0,0,+2% Melee Critical Chance,-,-,40,0,1,0,,Sentinel,,,,,,,,,,,Melee Critical Chance,0,0
Jewelry,WE,Sentinel,Sent Jewelry,0,0,0,0,17,27,0,0,0,70,70,71,+3 AP Per Second,-,-,40,0,1,1,,,,,,,,,,,,,AP Per Second,0,0
Armor,WE,Sentinel,Shoulders,231,30,12,0,0,17,0,0,0,0,0,0,+2% Reduced Chance to be Parried,-,-,40,0,1,1,,,Sentinel,,,,,,,,,,Reduced Chance to be Parried,0,0
Armor,WE,Sov Main,Belt,0,0,17,0,17,20,0,0,0,102,101,101,+2% Parry,+2% Dodge,-,40,75,0,0,,,,,,Sov Main,,,,,,,Parry,Dodge,0
Armor,WE,Sov Main,Body,334,0,18,20,24,38,0,0,0,0,0,0,+1 AP Per Second,-,-,40,78,1,0,,,,Sov Main,,,,,,,,,AP Per Second,0,0
Armor,WE,Sov Main,Boots,247,0,21,0,0,30,0,0,0,0,0,0,+3 Morale Per Second,+2% Disrupt,-,40,76,1,0,,,,,,,Sov Main,,,,,,Morale Per Second,Disrupt,0
Armor,WE,Sov Main,Cloak,0,0,15,15,0,28,0,0,0,101,101,102,+2% Melee Critical Chance,-,-,40,75,1,0,,,,,,,,Sov Main,,,,,Melee Critical Chance,0,0
Armor,WE,Sov Main,Gloves,247,20,0,20,0,28,0,0,0,0,0,0,+10 Auto Attack Haste,-,-,40,76,1,0,,,,,Sov Main,,,,,,,,Auto Attack Haste,0,0
Armor,WE,Sov Main,Helm,296,16,19,0,0,32,0,0,0,0,0,0,+4% Armor Penetration,-,-,40,77,1,0,,Sov Main,,,,,,,,,,,Armor Penetration,0,0
Jewelry,WE,Sov Main,Jewelry,0,0,0,28,15,16,0,0,0,87,87,86,+1% Melee Critical Chance,-,-,40,78,0,0,,,,,,,,,,,,,Melee Critical Chance,0,0
Armor,WE,Sov Main,Shoulders,296,0,0,25,16,30,0,0,0,0,0,0,+2% Melee Critical Chance,-,-,40,77,1,0,,,Sov Main,,,,,,,,,,Melee Critical Chance,0,0
Armor,WE,Sov Off,Belt,0,0,0,26,0,28,0,0,0,102,101,101,+4% Disrupt,-,-,40,75,0,0,,,,,,Sov Off,,,,,,,Disrupt,0,0
Armor,WE,Sov Off,Body,334,0,24,0,23,38,0,0,0,0,0,0,+4 AP Per Second,-,-,40,78,1,0,,,,Sov Off,,,,,,,,,AP Per Second,0,0
Armor,WE,Sov Off,Boots,247,22,10,16,0,30,0,0,0,0,0,0,-,-,-,40,76,1,0,,,,,,,Sov Off,,,,,,0,0,0
Armor,WE,Sov Off,Cloak,0,19,19,0,0,28,0,0,0,101,101,102,+2% Disrupt,-,-,40,75,1,0,,,,,,,,Sov Off,,,,,Disrupt,0,0
Armor,WE,Sov Off,Gloves,247,0,21,31,0,16,0,0,0,0,0,0,+10 Auto Attack Haste,-,-,40,76,1,0,,,,,Sov Off,,,,,,,,Auto Attack Haste,0,0
Armor,WE,Sov Off,Helm,296,0,18,19,0,30,0,0,0,0,0,0,+2% Dodge,+2% Parry,-,40,77,1,0,,Sov Off,,,,,,,,,,,Dodge,Parry,0
Jewelry,WE,Sov Off,Jewelry,0,0,19,0,0,30,0,0,0,87,87,86,+4 Morale Per Second,-,-,40,78,0,0,,,,,,,,,,,,,Morale Per Second,0,0
Armor,WE,Sov Off,Shoulders,296,20,21,0,0,30,0,0,0,0,0,0,+2% Melee Critical Chance,-,-,40,77,1,0,,,Sov Off,,,,,,,,,,Melee Critical Chance,0,0
Jewelry,WE,The Winds,Band,0,4,12,0,0,0,0,0,0,178,104,89,-,-,-,35,0,0,0,,,,,,,,,,,,,0,0,0
Jewelry,WE,The Winds,Chain,0,4,0,0,12,0,0,0,0,104,89,178,-,-,-,35,0,0,0,,,,,,,,,,,,,0,0,0
Jewelry,WE,The Winds,Seal,0,4,12,0,0,0,0,0,0,89,178,104,-,-,-,35,0,0,0,,,,,,,,,,,,,0,0,0
Armor,WE,Triumphant,Belt,0,0,0,11,13,23,0,0,0,94,94,94,+36 Melee Power,-,-,40,65,0,,,,,,,Triumphant,,,,,,,Melee Power,0,0
Armor,WE,Triumphant,Body,308,0,26,15,15,39,0,0,0,0,0,0,-,-,-,40,68,1,,,,,Triumphant,,,,,,,,,0,0,0
Armor,WE,Triumphant,Boots,235,0,19,0,15,25,0,0,0,0,0,0,+10 Auto Attack Haste,-,-,40,66,1,,,,,,,,Triumphant,,,,,,Auto Attack Haste,0,0
Armor,WE,Triumphant,Cloak,0,0,10,16,0,25,0,0,0,94,94,94,+2% Melee Critical Chance,-,-,40,65,1,,,,,,,,,Triumphant,,,,,Melee Critical Chance,0,0
Armor,WE,Triumphant,Gloves,235,0,0,10,17,23,0,0,0,0,0,0,+2% Reduction in being Critically Hit,-,-,40,66,1,,,,,,Triumphant,,,,,,,,Reduction in being Critically Hit,0,0
Armor,WE,Triumphant,Helm,275,0,0,13,18,34,0,0,0,0,0,0,+3% Reduced Chance to be Parried,-,-,40,67,1,,,Triumphant,,,,,,,,,,,Reduced Chance to be Parried,0,0
Armor,WE,Triumphant,Shoulders,275,0,21,17,0,24,0,0,0,0,0,0,+2% Melee Critical Chance,-,-,40,67,1,,,,Triumphant,,,,,,,,,,Melee Critical Chance,0,0
Armor,WE,Vanquisher,Belt,0,0,0,8,13,19,0,0,0,87,86,86,+36 Melee Power,-,-,40,55,0,0,,,,,,Vanquisher,,,,,,,Melee Power,0,0
Armor,WE,Vanquisher,Body,274,0,20,15,11,39,0,0,0,0,0,0,-,-,-,40,58,1,0,,,,Vanquisher,,,,,,,,,0,0,0
Armor,WE,Vanquisher,Boots,209,0,15,0,15,21,0,0,0,0,0,0,+10 Auto Attack Haste,-,-,40,56,1,0,,,,,,,Vanquisher,,,,,,Auto Attack Haste,0,0
Armor,WE,Vanquisher,Gloves,209,0,0,10,10,23,0,0,0,0,0,0,+2% Reduction in being Critically Hit,-,-,40,56,1,0,,,,,Vanquisher,,,,,,,,Reduction in being Critically Hit,0,0
Armor,WE,Vanquisher,Helm,241,0,0,10,15,31,0,0,0,0,0,0,+3% Reduced Chance to be Parried,-,-,40,57,1,0,,Vanquisher,,,,,,,,,,,Reduced Chance to be Parried,0,0
Armor,WE,Vanquisher,Shoulders,241,0,16,15,0,23,0,0,0,0,0,0,+2% Melee Critical Chance,-,-,40,57,1,0,,,Vanquisher,,,,,,,,,,Melee Critical Chance,0,0
Armor,WE,Victorious,Belt,0,0,0,0,12,17,0,0,0,94,94,94,+36 Melee Power,+3% Reduced Armor Penetration,-,40,65,0,,,,,,,Victorious,,,,,,,Melee Power,Reduced Armor Penetration,0
Armor,WE,Victorious,Body,308,0,16,29,0,20,0,0,0,0,0,0,+3% Reduction in being Critically Hit,-,-,40,68,1,,,,,Victorious,,,,,,,,,Reduction in being Critically Hit,0,0
Armor,WE,Victorious,Boots,235,15,0,14,0,22,0,0,0,0,0,0,+2% Reduction in being Critically Hit,-,-,40,66,1,,,,,,,,Victorious,,,,,,Reduction in being Critically Hit,0,0
Armor,WE,Victorious,Cloak,0,0,20,0,16,25,0,0,0,94,94,94,+2 AP Per Second,-,-,40,65,1,,,,,,,,,Victorious,,,,,AP Per Second,0,0
Armor,WE,Victorious,Gloves,235,11,0,25,0,16,0,0,0,0,0,0,+3% Parry,-,-,40,66,1,,,,,,Victorious,,,,,,,,Parry,0,0
Armor,WE,Victorious,Helm,275,15,0,36,0,20,0,0,0,0,0,0,+2% Parry,-,-,40,67,1,,,Victorious,,,,,,,,,,,Parry,0,0
Armor,WE,Victorious,Shoulders,275,15,0,28,0,21,0,0,0,0,0,0,+3% Reduced Armor Penetration,-,-,40,67,1,,,,Victorious,,,,,,,,,,Reduced Armor Penetration,0,0
Armor,WE,Warlord,Belt,0,0,0,16,17,21,0,0,0,102,101,101,+2% Parry,+2% Dodge,-,40,70,0,0,,,,,,Warlord,,,,,,,Parry,Dodge,0
Armor,WE,Warlord,Body,323,20,15,20,0,30,0,0,0,0,0,0,+80 Hit Points Every four Seconds,-,-,40,73,1,0,,,,Warlord,,,,,,,,,Hit Points Every four Seconds,0,0
Armor,WE,Warlord,Boots,241,0,0,22,17,39,0,0,0,0,0,0,-,-,-,40,71,1,0,,,,,,,Warlord,,,,,,0,0,0
Armor,WE,Warlord,Cloak,0,16,0,17,0,25,0,0,0,101,101,102,+2% Melee Critical Chance,-,-,40,70,1,0,,,,,,,,Warlord,,,,,Melee Critical Chance,0,0
Armor,WE,Warlord,Gloves,241,16,18,18,0,26,0,0,0,0,0,0,-,-,-,40,71,1,0,,,,,Warlord,,,,,,,,0,0,0
Armor,WE,Warlord,Helm,286,0,20,21,0,30,0,0,0,0,0,0,+2% Melee Critical Chance,-,-,40,72,1,0,,Warlord,,,,,,,,,,,Melee Critical Chance,0,0
Jewelry,WE,Warlord,Jewelry,0,0,15,17,0,25,0,0,0,87,87,86,+2% Reduced Chance to be Parried,-,-,40,73,0,0,,,,,,,,,,,,,Reduced Chance to be Parried,0,0
Armor,WE,Warlord,Shoulders,286,0,0,30,21,28,0,0,0,0,0,0,+2% Reduced Chance to be Parried,-,-,40,72,1,0,,,Warlord,,,,,,,,,,Reduced Chance to be Parried,0,0
Armor,WH,Annihilator,Body,236,0,12,17,0,30,0,0,0,0,0,0,+3 AP Per Second,-,-,35,39,1,0,,,,Annihilator,,,,,,,,,AP Per Second,0,0
Armor,WH,Annihilator,Boots,183,0,10,13,0,21,0,0,0,0,0,0,+2% Dodge,-,-,35,35,1,0,,,,,,,Annihilator,,,,,,Dodge,0,0
Armor,WH,Annihilator,Gloves,183,9,23,14,0,11,0,0,0,0,0,0,-,-,-,35,36,1,0,,,,,Annihilator,,,,,,,,0,0,0
Armor,WH,Annihilator,Helm,212,16,12,0,0,25,0,0,0,0,0,0,+2% Disrupt,-,-,35,38,1,0,,Annihilator,,,,,,,,,,,Disrupt,0,0
Armor,WH,Annihilator,Shoulders,212,18,0,12,0,25,0,0,0,0,0,0,+1% Melee Critical Chance,-,-,35,37,1,0,,,Annihilator,,,,,,,,,,Melee Critical Chance,0,0
Jewelry,WH,Beastlord,BL Jewelry,0,0,0,0,13,24,0,0,0,60,60,64,+1 AP Per Second,-,-,40,0,0,0,,,,,,,,,,,,,AP Per Second,0,0
Armor,WH,Beastlord,Body,225,14,0,30,15,0,0,0,0,30,0,30,-,-,-,40,0,1,0,,,,Beastlord,,,,,,,,,0,0,0
Armor,WH,Beastlord,Cloak,0,0,0,32,24,0,0,0,0,72,84,72,-,-,-,40,0,1,0,,,,,,,,Beastlord,,,,,0,0,0
Armor,WH,Beastlord,Helm,203,20,0,0,12,20,0,0,0,0,25,30,-,-,-,40,0,1,0,,Beastlord,,,,,,,,,,,0,0,0
Pocket,WH,Beastlord,Pocket,0,0,0,0,0,0,0,0,0,0,0,0,On Use: Increases AP Regeneration for 15s on all party members,-,-,40,0,0,0,,,,,,,,,,,Beastlord,,0,0,0
Armor,WH,Beastlord,Shoulders,203,0,0,14,14,24,0,0,0,0,30,25,-,-,-,40,0,1,0,,,Beastlord,,,,,,,,,,0,0,0
Armor,WH,Bloodlord,Belt,0,0,16,12,0,22,0,0,0,91,91,91,+1% Dodge,+2% Parry,-,40,,0,0,,,,,,Bloodlord,,,,,,,Dodge,Parry,0
Armor,WH,Bloodlord,Body,292,0,12,16,20,30,0,0,0,0,0,0,+2 AP Per Second,-,-,40,,1,0,,,,Bloodlord,,,,,,,,,AP Per Second,0,0
Armor,WH,Bloodlord,Boots,221,0,18,10,0,27,0,0,0,0,0,0,+2% Dodge,-,-,40,,1,0,,,,,,,Bloodlord,,,,,,Dodge,0,0
Armor,WH,Bloodlord,Cloak,0,0,16,12,0,24,0,0,0,91,91,91,+24 Melee Power,-,-,40,,0,0,,,,,,,,Bloodlord,,,,,Melee Power,0,0
Armor,WH,Bloodlord,Gloves,221,0,15,10,16,26,0,0,0,0,0,0,-,-,-,40,,1,0,,,,,Bloodlord,,,,,,,,0,0,0
Armor,WH,Bloodlord,Helm,257,19,0,18,0,29,0,0,0,0,0,0,+2% Armor Penetration,-,-,40,,1,0,,Bloodlord,,,,,,,,,,,Armor Penetration,0,0
Armor,WH,Bloodlord,Shoulders,257,0,10,21,0,27,0,0,0,0,0,0,+2% Melee Critical Chance,-,-,40,,1,0,,,Bloodlord,,,,,,,,,,Melee Critical Chance,0,0
Jewelry,WH,Bloodmoon,Jewelry,0,0,12,15,10,24,0,0,0,79,78,78,-,-,-,63,0,0,0,,,,,,,,,,,,,0,0,0
Armor,WH,Conqueror,Belt,0,18,0,12,0,6,0,0,0,83,77,83,+36 Melee Power,-,-,40,42,0,0,,,,,,Conqueror,,,,,,,Melee Power,0,0
Armor,WH,Conqueror,Body,255,13,0,0,19,33,0,0,0,0,0,0,+3 AP Per Second,-,-,40,45,1,0,,,,Conqueror,,,,,,,,,AP Per Second,0,0
Armor,WH,Conqueror,Boots,192,0,0,10,14,16,0,0,0,0,0,0,+2% Melee Critical Chance,-,-,40,40,1,0,,,,,,,Conqueror,,,,,,Melee Critical Chance,0,0
Armor,WH,Conqueror,Gloves,192,0,0,8,25,15,0,0,0,0,0,0,+2% Reduced Chance to be Parried,-,-,40,41,1,0,,,,,Conqueror,,,,,,,,Reduced Chance to be Parried,0,0
Armor,WH,Conqueror,Helm,225,0,0,17,10,30,0,0,0,0,0,0,+2% Reduced Chance to be Blocked,-,-,40,44,1,0,,Conqueror,,,,,,,,,,,Reduced Chance to be Blocked,0,0
Armor,WH,Conqueror,Shoulders,225,18,0,0,12,30,0,0,0,0,0,0,+10 Auto Attack Haste,-,-,40,43,1,0,,,Conqueror,,,,,,,,,,Auto Attack Haste,0,0
Armor,WH,Dominator,Belt,0,24,12,18,0,6,0,0,0,83,77,83,-,-,-,40,42,0,0,,,,,,Dominator,,,,,,,0,0,0
Armor,WH,Dominator,Body,255,13,33,0,0,19,0,0,0,0,0,0,+3 AP Per Second,-,-,40,45,1,0,,,,Dominator,,,,,,,,,AP Per Second,0,0
Armor,WH,Dominator,Boots,192,14,10,0,0,16,0,0,0,0,0,0,+2% Reduction in being Critically Hit,-,-,40,40,1,0,,,,,,,Dominator,,,,,,Reduction in being Critically Hit,0,0
Armor,WH,Dominator,Gloves,192,15,0,8,0,25,0,0,0,0,0,0,+2% Parry,-,-,40,41,1,0,,,,,Dominator,,,,,,,,Parry,0,0
Armor,WH,Dominator,Helm,225,30,0,10,0,17,0,0,0,0,0,0,+2% Disrupt,-,-,40,44,1,0,,Dominator,,,,,,,,,,,Disrupt,0,0
Armor,WH,Dominator,Shoulders,225,29,16,0,0,12,0,0,0,0,0,0,+2% Reduced Armor Penetration,-,-,40,43,1,0,,,Dominator,,,,,,,,,,Reduced Armor Penetration,0,0
Jewelry,WH,Genesis Undying,Aspect,0,24,24,0,0,0,0,0,0,64,64,64,-,-,-,36,0,0,0,,,,,,,,,,,,,0,0,0
Armor,WH,Genesis Undying,Cloak,0,28,0,0,0,0,0,0,0,53,53,53,+4 AP Per Second,-,-,36,0,0,0,,,,,,,,Genesis Undying,,,,,AP Per Second,0,0
Jewelry,WH,Genesis Undying,Fragment,0,0,0,14,0,0,0,0,0,53,53,53,+3% Parry,-,-,36,0,0,0,,,,,,,,,,,,,Parry,0,0
Jewelry,WH,Genesis Undying,Remnant,0,24,0,24,0,0,0,0,0,64,64,64,-,-,-,36,0,0,0,,,,,,,,,,,,,0,0,0
Jewelry,WH,Genesis Undying,Shard,0,0,0,0,0,0,0,0,0,55,55,55,+2% Dodge,+2% Disrupt,-,36,0,0,0,,,,,,,,,,,,,Dodge,Disrupt,0
Jewelry,WH,Genesis Warrior,Aspect,0,0,24,0,0,0,0,0,0,64,64,64,+36 Melee Power,-,-,36,0,0,0,,,,,,,,,,,,,Melee Power,0,0
Armor,WH,Genesis Warrior,Cloak,0,0,0,0,0,28,0,0,0,53,53,53,+4 AP Per Second,-,-,36,0,0,0,,,,,,,,Genesis Warrior,,,,,AP Per Second,0,0
Jewelry,WH,Genesis Warrior,Fragment,0,0,0,0,0,14,0,0,0,53,53,53,+3% Parry,-,-,36,0,0,0,,,,,,,,,,,,,Parry,0,0
Jewelry,WH,Genesis Warrior,Remnant,0,0,0,24,0,24,0,0,0,64,64,64,-,-,-,36,0,0,0,,,,,,,,,,,,,0,0,0
Jewelry,WH,Genesis Warrior,Shard,0,0,0,0,0,0,0,0,0,55,55,55,+2% Dodge,+2% Disrupt,-,36,0,0,0,,,,,,,,,,,,,Dodge,Disrupt,0
Jewelry,WH,Gunbad Amber,Exquisite,0,0,0,12,30,0,0,0,0,55,55,55,+2% Reduced Chance to be Parried,-,-,40,0,0,0,,,,,,,,,,,,,Reduced Chance to be Parried,0,0
Jewelry,WH,Gunbad Amber,Rough,0,0,12,0,28,0,0,0,0,52,52,52,+2% Parry,-,-,40,0,0,0,,,,,,,,,,,,,Parry,0,0
Jewelry,WH,Gunbad Diamond,Exquisite,0,0,12,30,0,0,0,0,0,55,55,55,+3% Reduction in being Critically Hit,-,-,40,0,0,0,,,,,,,,,,,,,Reduction in being Critically Hit,0,0
Jewelry,WH,Gunbad Diamond,Rough,0,12,0,28,0,0,0,0,0,52,52,52,+2% Block,-,-,40,0,0,0,,,,,,,,,,,,,Block,0,0
Jewelry,WH,Gunbad Emerald,Exquisite,0,0,12,0,0,0,0,30,0,55,55,55,+12 Healing Power,-,-,40,0,0,0,,,,,,,,,,,,,Healing Power,0,0
Jewelry,WH,Gunbad Emerald,Rough,0,0,0,0,0,0,12,28,0,52,52,52,+2% Dodge,-,-,40,0,0,0,,,,,,,,,,,,,Dodge,0,0
Jewelry,WH,Gunbad Jet,Exquisite,0,0,12,0,0,0,30,0,0,55,55,55,+2% Reduced Chance to be Disrupted,-,-,40,0,0,0,,,,,,,,,,,,,Reduced Chance to be Disrupted,0,0
Jewelry,WH,Gunbad Jet,Rough,0,0,0,12,0,0,28,0,0,52,52,52,+2% Disrupt,-,-,40,0,0,0,,,,,,,,,,,,,Disrupt,0,0
Jewelry,WH,Gunbad Ruby,Exquisite,0,0,12,0,0,30,0,0,0,55,55,55,+2% Reduced Chance to be Blocked,-,-,40,0,0,0,,,,,,,,,,,,,Reduced Chance to be Blocked,0,0
Jewelry,WH,Gunbad Ruby,Rough,0,0,0,12,0,28,0,0,0,52,52,52,+2% Parry,-,-,40,0,0,0,,,,,,,,,,,,,Parry,0,0
Armor,WH,Imperator,Helm,240,28,14,10,0,12,0,0,0,0,0,0,+2% Reduction in being Critically Hit,-,-,40,0,1,0,,Imperator,,,,,,,,,,,Reduction in being Critically Hit,0,0
Armor,WH,Imperator,Shoulders,240,28,0,10,14,12,0,0,0,0,0,0,+2% Reduced Armor Penetration,-,-,40,0,1,0,,,Imperator,,,,,,,,,,Reduced Armor Penetration,0,0
Armor,WH,Invader,Belt,0,0,0,0,12,18,0,0,0,91,91,91,+2% Parry,+2% Dodge,-,40,60,0,0,,,,,,Invader,,,,,,,Parry,Dodge,0
Armor,WH,Invader,Body,292,0,16,12,21,36,0,0,0,0,0,0,+1 AP Per Second,-,-,40,63,1,0,,,,Invader,,,,,,,,,AP Per Second,0,0
Armor,WH,Invader,Boots,221,0,18,0,0,22,0,0,0,0,0,0,+2% Disrupt,+3 Morale Per Second,-,40,61,1,0,,,,,,,Invader,,,,,,Disrupt,Morale Per Second,0
Armor,WH,Invader,Gloves,221,15,0,17,0,25,0,0,0,0,0,0,+10 Auto Attack Haste,-,-,40,61,1,0,,,,,Invader,,,,,,,,Auto Attack Haste,0,0
Armor,WH,Invader,Helm,257,13,18,0,0,29,0,0,0,0,0,0,+3% Armor Penetration,-,-,40,62,1,0,,Invader,,,,,,,,,,,Armor Penetration,0,0
Jewelry,WH,Invader,Inv Jewelry,0,0,0,27,0,12,0,0,0,79,78,78,+2 AP Per Second,+2% Reduced Chance to be Parried,-,40,63,0,0,,,,,,,,,,,,,AP Per Second,Reduced Chance to be Parried,0
Armor,WH,Invader,Shoulders,257,0,0,20,12,26,0,0,0,0,0,0,+2% Melee Critical Chance,-,-,40,62,1,0,,,Invader,,,,,,,,,,Melee Critical Chance,0,0
Armor,WH,Mercenary,Body,236,0,23,15,0,32,0,0,0,0,0,0,+60 Hit Points Every four Seconds,-,-,35,39,1,0,,,,Mercenary,,,,,,,,,Hit Points Every four Seconds,0,0
Armor,WH,Mercenary,Boots,183,0,10,13,0,21,0,0,0,0,0,0,+2% Dodge,-,-,35,35,1,0,,,,,,,Mercenary,,,,,,Dodge,0,0
Armor,WH,Mercenary,Gloves,183,14,23,9,0,11,0,0,0,0,0,0,-,-,-,35,36,1,0,,,,,Mercenary,,,,,,,,0,0,0
Armor,WH,Mercenary,Helm,212,15,13,0,0,25,0,0,0,0,0,0,+2% Disrupt,-,-,35,38,1,0,,Mercenary,,,,,,,,,,,Disrupt,0,0
Armor,WH,Mercenary,Shoulders,212,18,0,12,0,25,0,0,0,0,0,0,+1% Reduction in being Critically Hit,-,-,35,37,1,0,,,Mercenary,,,,,,,,,,Reduction in being Critically Hit,0,0
Armor,WH,Onslaught,Body,259,0,0,20,16,27,0,0,0,0,0,0,+3% Reduced Armor Penetration,-,-,40,32,1,0,,,,Onslaught,,,,,,,,,Reduced Armor Penetration,0,0
Armor,WH,Onslaught,Boots,203,14,18,16,0,0,0,0,0,0,0,0,+18 Melee Power,-,-,40,32,1,0,,,,,,,Onslaught,,,,,,Melee Power,0,0
Armor,WH,Onslaught,Gloves,203,0,10,16,0,24,0,0,0,0,0,0,+5% Armor Penetration		,-,-,40,32,1,0,,,,,Onslaught,,,,,,,,0,0,0
Armor,WH,Onslaught,Helm,231,18,0,20,0,21,0,0,0,0,0,0,+2% Reduced Chance to be Parried,-,-,40,32,1,0,,Onslaught,,,,,,,,,,,Reduced Chance to be Parried,0,0
Armor,WH,Onslaught,Shoulders,231,20,0,0,16,25,0,0,0,0,0,0,+2 AP Per Second,-,-,40,32,1,0,,,Onslaught,,,,,,,,,,AP Per Second,0,0
Armor,WH,Oppressor,Belt,0,0,0,0,12,16,0,0,0,87,86,86,+36 Melee Power,+2% Reduced Armor Penetration,-,40,55,0,0,,,,,,Oppressor,,,,,,,Melee Power,Reduced Armor Penetration,0
Armor,WH,Oppressor,Body,274,0,16,29,0,20,0,0,0,0,0,0,+2% Reduction in being Critically Hit,-,-,40,58,1,0,,,,Oppressor,,,,,,,,,Reduction in being Critically Hit,0,0
Armor,WH,Oppressor,Boots,209,15,0,10,0,18,0,0,0,0,0,0,+2% Reduction in being Critically Hit,-,-,40,56,1,0,,,,,,,Oppressor,,,,,,Reduction in being Critically Hit,0,0
Armor,WH,Oppressor,Gloves,209,11,0,25,0,15,0,0,0,0,0,0,+2% Parry,-,-,40,56,1,0,,,,,Oppressor,,,,,,,,Parry,0,0
Armor,WH,Oppressor,Helm,241,12,0,33,0,17,0,0,0,0,0,0,+2% Parry,-,-,40,57,1,0,,Oppressor,,,,,,,,,,,Parry,0,0
Armor,WH,Oppressor,Shoulders,241,15,0,28,0,19,0,0,0,0,0,0,+2% Reduced Armor Penetration,-,-,40,57,1,0,,,Oppressor,,,,,,,,,,Reduced Armor Penetration,0,0
Armor,WH,Overlord,Helm,240,0,0,12,24,28,0,0,0,0,0,0,+5 Auto Attack Haste,+1% Reduced Chance to be Parried,-,40,0,1,0,,Overlord,,,,,,,,,,,Auto Attack Haste,Reduced Chance to be Parried,0
Armor,WH,Overlord,Shoulders,240,12,0,0,29,23,0,0,0,0,0,0,+5 Auto Attack Haste,+1% Reduced Chance to be Parried,-,40,0,1,0,,,Overlord,,,,,,,,,,Auto Attack Haste,Reduced Chance to be Parried,0
Armor,WH,Rare Fortune,Body,240,0,0,27,12,22,0,0,0,0,0,0,+3 AP Per Second,-,-,39,0,1,0,,,,Rare Fortune,,,,,,,,,AP Per Second,0,0
Armor,WH,Rare Fortune,Boots,190,0,22,13,0,16,0,0,0,0,0,0,+2% Dodge,-,-,37,0,1,0,,,,,,,Rare Fortune,,,,,,Dodge,0,0
Armor,WH,Rare Fortune,Gloves,190,0,12,6,19,21,0,0,0,0,0,0,-,-,-,37,0,1,0,,,,,Rare Fortune,,,,,,,,0,0,0
Armor,WH,Rare Fortune,Helm,215,0,18,17,0,20,0,0,0,0,0,0,+2% Disrupt,-,-,38,0,1,0,,Rare Fortune,,,,,,,,,,,Disrupt,0,0
Armor,WH,Rare Fortune,Shoulders,215,20,0,17,0,22,0,0,0,0,0,0,+1% Melee Critical Chance,-,-,39,0,1,0,,,Rare Fortune,,,,,,,,,,Melee Critical Chance,0,0
Armor,WH,Redeye,Body,240,17,0,0,17,27,0,0,0,0,0,0,+3 AP Per Second,-,-,40,0,1,0,,,,Redeye,,,,,,,,,AP Per Second,0,0
Armor,WH,Redeye,Boots,190,16,0,0,17,15,0,0,0,0,0,0,+1% Reduction in being Critically Hit,-,-,40,0,1,0,,,,,,,Redeye,,,,,,Reduction in being Critically Hit,0,0
Armor,WH,Redeye,Cloak,0,0,0,21,17,21,0,0,0,91,76,73,-,-,-,40,0,0,0,,,,,,,,Redeye,,,,,0,0,0
Armor,WH,Redeye,Gloves,190,0,12,13,12,21,0,0,0,0,0,0,-,-,-,40,0,1,0,,,,,Redeye,,,,,,,,0,0,0
Armor,WH,Redeye,Helm,215,14,0,13,27,22,0,0,0,0,0,0,-,-,-,40,0,1,0,,Redeye,,,,,,,,,,,0,0,0
