Class,Sets,Number of pieces,Bonus text,,,,,,,,Stat Value,Stat name
Slayer,Victorious,4 pieces,"Endure - On Being Hit: 15% chance to reduce attackers Strength, Ballistic Skill and Intelligence by 130 while increasing your Initiative by 130 for 10 seconds.",,,,,,,,0,0
Slayer,Victorious,5 pieces,+5% Reduction in being Critically Hit,,,,,,,,5,Reduction in being Critically Hit
Slayer,Victorious,6 pieces,+4% Damage Reduction,,,,,,,,4,0
Slayer,Victorious,7 pieces,Domination - On Hit: 25% chance to steal 130 Toughness from your target for 10 seconds.,,,,,,,,0,0
Slayer,Triumphant,2 pieces,+71 Strength,,,,,,,,71,Strength
Slayer,Triumphant,3 pieces,+78 Wounds,,,,,,,,78,Wounds
Slayer,Triumphant,4 pieces,Vicious Strikes - On Hit 15% chance to reduce target's Toughness by 130 while increasing your Weaponskill by 130 for 10 seconds.,,,,,,,,0,0
Slayer,Triumphant,5 pieces,+5% Melee Critical Chance,,,,,,,,5,Melee Critical Chance
Slayer,Triumphant,6 pieces,+4% Damage,,,,,,,,4,0
Slayer,Triumphant,7 pieces,On Hit: 10% chance to increase Block Strikethrough and Party Strikethrough by 7% for 10 seconds.,,,,,,,,0,0
BG,Victorious,2 pieces,+71 Strength,,,,,,,,71,Strength
BG,Victorious,3 pieces,+78 Wounds,,,,,,,,78,Wounds
BG,Victorious,4 pieces,Aggression - On Attacking Target: 10% chance to increase outgoing damage by 1% for 15 seconds. Stacks up to 5 times. ,,,,,,,,0,0
BG,Victorious,5 pieces,+5% Melee Critical Chance,,,,,,,,5,Melee Critical Chance
BG,Victorious,6 pieces,+5% Critical Damage,,,,,,,,5,Critical Damage
BG,Victorious,7 pieces,Red Mist - Cooldown of Taunt reduced by 5 seconds.,,,,,,,,5,0
BG,Triumphant,2 pieces,+71 Toughness,,,,,,,,71,Toughness
BG,Triumphant,3 pieces,+78 Wounds,,,,,,,,78,Wounds
BG,Triumphant,4 pieces,"Active Defences - On Attacking Target: 10% chance to increase Parry, Block, Disrupt and Dodge by 7% for 10 seconds.",,,,,,,,0,0
BG,Triumphant,5 pieces,+5% Block,,,,,,,,5,Block
BG,Triumphant,6 pieces,Bulwarking Presence - On Being Hit: 10% chance to reduce the damage being taken by your Group with 30ft by 3% for 10 seconds.,,,,,,,,0,0
BG,Triumphant,7 pieces,"Endure - On Being Hit: 15% chance to reduce attackers Strength, Ballistic Skill and Intelligence by 130 while increasing your Initiative by 130 for 10 seconds.",,,,,,,,0,0
IB,Victorious,2 pieces,+71 Strength,,,,,,,,71,Strength
IB,Victorious,3 pieces,+78 Wounds,,,,,,,,78,Wounds
IB,Victorious,4 pieces,Aggression - On Attacking Target: 10% chance to increase outgoing damage by 1% for 15 seconds. Stacks up to 5 times. ,,,,,,,,0,0
IB,Victorious,5 pieces,+5% Melee Critical Chance,,,,,,,,5,Melee Critical Chance
IB,Victorious,6 pieces,+5% Critical Damage,,,,,,,,5,Critical Damage
IB,Victorious,7 pieces,Red Mist - Cooldown of Taunt reduced by 5 seconds.,,,,,,,,5,0
IB,Triumphant,2 pieces,+71 Toughness,,,,,,,,71,Toughness
IB,Triumphant,3 pieces,+78 Wounds,,,,,,,,78,Wounds
IB,Triumphant,4 pieces,"Active Defences - On Attacking Target: 10% chance to increase Parry, Block, Disrupt and Dodge by 7% for 10 seconds.",,,,,,,,0,0
IB,Triumphant,5 pieces,+5% Block,,,,,,,,5,Block
IB,Triumphant,6 pieces,Bulwarking Presence - On Being Hit: 10% chance to reduce the damage being taken by your Group with 30ft by 3% for 10 seconds.,,,,,,,,0,0
IB,Triumphant,7 pieces,"Endure - On Being Hit: 15% chance to reduce attackers Strength, Ballistic Skill and Intelligence by 130 while increasing your Initiative by 130 for 10 seconds.",,,,,,,,0,0
Sorc,Victorious,2 pieces,+71 Intelligence,,,,,,,,71,Intelligence
Sorc,Victorious,3 pieces,+78 Wounds,,,,,,,,78,Wounds
Sorc,Victorious,4 pieces,Barrier - On Being Hit 10% chance to form a protective barrier that will absorb up to 233 damage over 5 seconds.,,,,,,,,0,0
Sorc,Victorious,5 pieces,+5% Reduction in being Critically Hit,,,,,,,,5,Reduction in being Critically Hit
Sorc,Victorious,6 pieces,"Subtle Evasion - On Being attacked: 10% chance to increase Parry, Evade and Disrupt by 10% for 10 seconds.",,,,,,,,10,0
Sorc,Victorious,7 pieces,Unconstrained - On Causing Single Target Damage: 10% chance to be immune from roots and snares for the next 5 seconds.,,,,,,,,0,0
Sorc,Triumphant,2 pieces,+71 Intelligence,,,,,,,,71,Intelligence
Sorc,Triumphant,3 pieces,+78 Wounds,,,,,,,,78,Wounds
Sorc,Triumphant,4 pieces,+5% Magic Critical Chance,,,,,,,,5,Magic Critical Chance
Sorc,Triumphant,5 pieces,,,,,,,,,0,0
Sorc,Triumphant,6 pieces,+4% Damage,,,,,,,,4,0
Sorc,Triumphant,7 pieces,Boost lll - On Hit: 5% chance to increase your critical hit rate by 9% for 9 seconds.,,,,,,,,0,0
BW,Victorious,2 pieces,+71 Intelligence,,,,,,,,71,Intelligence
BW,Victorious,3 pieces,+78 Wounds,,,,,,,,78,Wounds
BW,Victorious,4 pieces,Barrier - On Being Hit 10% chance to form a protective barrier that will absorb up to 233 damage over 5 seconds.,,,,,,,,0,0
BW,Victorious,5 pieces,+5% Reduction in being Critically Hit,,,,,,,,5,Reduction in being Critically Hit
BW,Victorious,6 pieces,"Subtle Evasion - On Being attacked: 10% chance to increase Parry, Evade and Disrupt by 10% for 10 seconds.",,,,,,,,10,0
BW,Victorious,7 pieces,Unconstrained - On Causing Single Target Damage: 10% chance to be immune from roots and snares for the next 5 seconds.,,,,,,,,0,0
BW,Triumphant,2 pieces,+71 Intelligence,,,,,,,,71,Intelligence
BW,Triumphant,3 pieces,+78 Wounds,,,,,,,,78,Wounds
BW,Triumphant,4 pieces,+5% Magic Critical Chance,,,,,,,,5,Magic Critical Chance
BW,Triumphant,5 pieces,,,,,,,,,0,0
BW,Triumphant,6 pieces,+4% Damage,,,,,,,,4,0
BW,Triumphant,7 pieces,Boost lll - On Hit: 5% chance to increase your critical hit rate by 9% for 9 seconds.,,,,,,,,0,0
Chosen,Victorious,2 pieces,+71 Strength,,,,,,,,71,Strength
Chosen,Victorious,3 pieces,+78 Wounds,,,,,,,,78,Wounds
Chosen,Victorious,4 pieces,Aggression - On Attacking Target: 10% chance to increase outgoing damage by 1% for 15 seconds. Stacks up to 5 times. ,,,,,,,,0,0
Chosen,Victorious,5 pieces,+5% Melee Critical Chance,,,,,,,,5,Melee Critical Chance
Chosen,Victorious,6 pieces,+5% Critical Damage,,,,,,,,5,Critical Damage
Chosen,Victorious,7 pieces,Red Mist - Cooldown of Taunt reduced by 5 seconds. ,,,,,,,,5,0
Chosen,Triumphant,2 pieces,+71 Toughness,,,,,,,,71,Toughness
Chosen,Triumphant,3 pieces,+78 Wounds,,,,,,,,78,Wounds
Chosen,Triumphant,4 pieces,"Activate Defences - On Attacking Target: 10% chance to increase Parry, Block, Disrupt and Dodge by 7% for 10 seconds.",,,,,,,,0,0
Chosen,Triumphant,5 pieces,+5% Block,,,,,,,,5,Block
Chosen,Triumphant,6 pieces,Bulwarking Presence - On Being Hit: 10% chance to reduce the damage being taken by your Group within 30ft by 3% for 10 seconds.,,,,,,,,0,0
Chosen,Triumphant,7 pieces,"Endure - On Being Hit: 15% chance to reduce attackers Strength, Ballistic Skill and Intelligence by 130 while increasing your Initiative by 130 for 10 seconds.",,,,,,,,0,0
KotBS,Victorious,2 pieces,+71 Strength,,,,,,,,71,Strength
KotBS,Victorious,3 pieces,+78 Wounds,,,,,,,,78,Wounds
KotBS,Victorious,4 pieces,Aggression - On Attacking Target: 10% chance to increase outgoing damage by 1% for 15 seconds. Stacks up to 5 times. ,,,,,,,,0,0
KotBS,Victorious,5 pieces,+5% Melee Critical Chance,,,,,,,,5,Melee Critical Chance
KotBS,Victorious,6 pieces,+5% Critical Damage,,,,,,,,5,Critical Damage
KotBS,Victorious,7 pieces,Red Mist - Cooldown of Taunt reduced by 5 seconds. ,,,,,,,,5,0
KotBS,Triumphant,2 pieces,+71 Toughness,,,,,,,,71,Toughness
KotBS,Triumphant,3 pieces,+78 Wounds,,,,,,,,78,Wounds
KotBS,Triumphant,4 pieces,"Activate Defences - On Attacking Target: 10% chance to increase Parry, Block, Disrupt and Dodge by 7% for 10 seconds.",,,,,,,,0,0
KotBS,Triumphant,5 pieces,+5% Block,,,,,,,,5,Block
KotBS,Triumphant,6 pieces,Bulwarking Presence - On Being Hit: 10% chance to reduce the damage being taken by your Group within 30ft by 3% for 10 seconds.,,,,,,,,0,0
KotBS,Triumphant,7 pieces,"Endure - On Being Hit: 15% chance to reduce attackers Strength, Ballistic Skill and Intelligence by 130 while increasing your Initiative by 130 for 10 seconds.",,,,,,,,0,0
BO,Victorious,2 pieces,+71 Strength,,,,,,,,71,Strength
BO,Victorious,3 pieces,+78 Wounds,,,,,,,,78,Wounds
BO,Victorious,4 pieces,Aggression - On Attacking Target: 10% chance to increase outgoing damage by 1% for 15 seconds. Stacks up to 5 times. ,,,,,,,,0,0
BO,Victorious,5 pieces,+5% Melee Critical Chance,,,,,,,,5,Melee Critical Chance
BO,Victorious,6 pieces,+5% Critical Damage,,,,,,,,5,Critical Damage
BO,Victorious,7 pieces,Red Mist - Cooldown of Taunt reduced by 5 seconds. ,,,,,,,,5,0
BO,Triumphant,2 pieces,+71 Toughness,,,,,,,,71,Toughness
BO,Triumphant,3 pieces,+78 Wounds,,,,,,,,78,Wounds
BO,Triumphant,4 pieces,"Activate Defences - On Attacking Target: 10% chance to increase Parry, Block, Disrupt and Dodge by 7% for 10 seconds.",,,,,,,,0,0
BO,Triumphant,5 pieces,+5% Block,,,,,,,,5,Block
BO,Triumphant,6 pieces,Bulwarking Presence - On Being Hit: 10% chance to reduce the damage being taken by your Group within 30ft by 3% for 10 seconds.,,,,,,,,0,0
BO,Triumphant,7 pieces,"Endure - On Being Hit: 15% chance to reduce attackers Strength, Ballistic Skill and Intelligence by 130 while increasing your Initiative by 130 for 10 seconds.",,,,,,,,0,0
SM,Victorious,2 pieces,+71 Strength,,,,,,,,71,Strength
SM,Victorious,3 pieces,+78 Wounds,,,,,,,,78,Wounds
SM,Victorious,4 pieces,Aggression - On Attacking Target: 10% chance to increase outgoing damage by 1% for 15 seconds. Stacks up to 5 times. ,,,,,,,,0,0
SM,Victorious,5 pieces,+5% Melee Critical Chance,,,,,,,,5,Melee Critical Chance
SM,Victorious,6 pieces,+5% Critical Damage,,,,,,,,5,Critical Damage
SM,Victorious,7 pieces,Red Mist - Cooldown of Taunt reduced by 5 seconds. ,,,,,,,,5,0
SM,Triumphant,2 pieces,+71 Toughness,,,,,,,,71,Toughness
SM,Triumphant,3 pieces,+78 Wounds,,,,,,,,78,Wounds
SM,Triumphant,4 pieces,"Activate Defences - On Attacking Target: 10% chance to increase Parry, Block, Disrupt and Dodge by 7% for 10 seconds.",,,,,,,,0,0
SM,Triumphant,5 pieces,+5% Block,,,,,,,,5,Block
SM,Triumphant,6 pieces,Bulwarking Presence - On Being Hit: 10% chance to reduce the damage being taken by your Group within 30ft by 3% for 10 seconds.,,,,,,,,0,0
SM,Triumphant,7 pieces,"Endure - On Being Hit: 15% chance to reduce attackers Strength, Ballistic Skill and Intelligence by 130 while increasing your Initiative by 130 for 10 seconds.",,,,,,,,0,0
Sham,Victorious,2 pieces,+71 Intelligence,,,,,,,,71,Intelligence
Sham,Victorious,3 pieces,+78 Wounds,,,,,,,,78,Wounds
Sham,Victorious,4 pieces,"Endure - On Being Hit: 15% chance to reduce attackers Strength, Ballistic Skill and Intelligence by 130 while increasing your Initiative by 130 for 10 seconds.",,,,,,,,0,0
Sham,Victorious,5 pieces,+5% Magic Critical Chance,,,,,,,,5,Magic Critical Chance
Sham,Victorious,6 pieces,Increase Impetus - On Attacking Target or Direct Heal Dealt: 5% chance to reduce build times by 25% for 5 seconds.,,,,,,,,0,0
Sham,Victorious,7 pieces,Boost lll - On Hit: 5% chance to increase your critical hit rate by 9% for 9 seconds.,,,,,,,,0,0
Sham,Triumphant,2 pieces,+71 Willpower,,,,,,,,71,Willpower
Sham,Triumphant,3 pieces,+78 Wounds,,,,,,,,78,Wounds
Sham,Triumphant,4 pieces,Exurberance - On Heal: 10% chance to recover 35 AP.,,,,,,,,0,0
Sham,Triumphant,5 pieces,+5% Healing Critical Chance,,,,,,,,5,Healing Critical Chance
Sham,Triumphant,6 pieces,Increase Impetus - On Attacking Target or Direct Heal Dealt: 5% chance to reduce build times by 25% for 5 seconds.,,,,,,,,0,0
Sham,Triumphant,7 pieces,On Being Attacked: 10% chance to reduce incoming damage by 4% for 10 seconds.,,,,,,,,0,0
AM,Victorious,2 pieces,+71 Intelligence,,,,,,,,71,Intelligence
AM,Victorious,3 pieces,+78 Wounds,,,,,,,,78,Wounds
AM,Victorious,4 pieces,"Endure - On Being Hit: 15% chance to reduce attackers Strength, Ballistic Skill and Intelligence by 130 while increasing your Initiative by 130 for 10 seconds.",,,,,,,,0,0
AM,Victorious,5 pieces,+5% Magic Critical Chance,,,,,,,,5,Magic Critical Chance
AM,Victorious,6 pieces,Increase Impetus - On Attacking Target or Direct Heal Dealt: 5% chance to reduce build times by 25% for 5 seconds.,,,,,,,,0,0
AM,Victorious,7 pieces,Boost lll - On Hit: 5% chance to increase your critical hit rate by 9% for 9 seconds.,,,,,,,,0,0
AM,Triumphant,2 pieces,+71 Willpower,,,,,,,,71,Willpower
AM,Triumphant,3 pieces,+78 Wounds,,,,,,,,78,Wounds
AM,Triumphant,4 pieces,Exurberance - On Heal: 10% chance to recover 35 AP.,,,,,,,,0,0
AM,Triumphant,5 pieces,+5% Healing Critical Chance,,,,,,,,5,Healing Critical Chance
AM,Triumphant,6 pieces,Increase Impetus - On Attacking Target or Direct Heal Dealt: 5% chance to reduce build times by 25% for 5 seconds.,,,,,,,,0,0
AM,Triumphant,7 pieces,On Being Attacked: 10% chance to reduce incoming damage by 4% for 10 seconds.,,,,,,,,0,0
SH,Victorious,2 pieces,+71 Ballistic Skill,,,,,,,,71,Ballistic skill
SH,Victorious,3 pieces,+78 Wounds,,,,,,,,78,Wounds
SH,Victorious,4 pieces,Barrier - On Being Hit 10% chance to form a protective barrier that will absorb up to 233 damage over 5 seconds.,,,,,,,,0,0
SH,Victorious,5 pieces,+5% Reduction in being Critically Hit,,,,,,,,5,Reduction in being Critically Hit
SH,Victorious,6 pieces,"Subtle Evasion - On Being Attacked: 10% chance to increase Parry, Evade and Disrupt by 10% for 10 seconds.",,,,,,,,10,0
SH,Victorious,7 pieces,Unconstrained - On Causing Single Target Damage: 10% chance to be immune from roots and snares for 5 seconds.,,,,,,,,0,0
SH,Triumphant,2 pieces,+71 Ballistic Skill,,,,,,,,71,Ballistic skill
SH,Triumphant,3 pieces,+78 Wounds,,,,,,,,78,Wounds
SH,Triumphant,4 pieces,+5% Ranged Critical Chance,,,,,,,,5,Ranged Critical Chance
SH,Triumphant,5 pieces,,,,,,,,,0,0
SH,Triumphant,6 pieces,+4% Damage,,,,,,,,4,0
SH,Triumphant,7 pieces,Boost lll - On Hit: 5% chance to increase your critical hit rate by 9% for 9 seconds.,,,,,,,,0,0
SW,Victorious,2 pieces,+71 Ballistic Skill,,,,,,,,71,Ballistic skill
SW,Victorious,3 pieces,+78 Wounds,,,,,,,,78,Wounds
SW,Victorious,4 pieces,Barrier - On Being Hit 10% chance to form a protective barrier that will absorb up to 233 damage over 5 seconds.,,,,,,,,0,0
SW,Victorious,5 pieces,+5% Reduction in being Critically Hit,,,,,,,,5,Reduction in being Critically Hit
SW,Victorious,6 pieces,"Subtle Evasion - On Being Attacked: 10% chance to increase Parry, Evade and Disrupt by 10% for 10 seconds.",,,,,,,,10,0
SW,Victorious,7 pieces,Unconstrained - On Causing Single Target Damage: 10% chance to be immune from roots and snares for 5 seconds.,,,,,,,,0,0
SW,Triumphant,2 pieces,+71 Ballistic Skill,,,,,,,,71,Ballistic skill
SW,Triumphant,3 pieces,+78 Wounds,,,,,,,,78,Wounds
SW,Triumphant,4 pieces,+5% Ranged Critical Chance,,,,,,,,5,Ranged Critical Chance
SW,Triumphant,5 pieces,,,,,,,,,0,0
SW,Triumphant,6 pieces,+4% Damage,,,,,,,,4,0
SW,Triumphant,7 pieces,Boost lll - On Hit: 5% chance to increase your critical hit rate by 9% for 9 seconds.,,,,,,,,0,0
Magus,Victorious,2 pieces,+71 Intelligence,,,,,,,,71,Intelligence
Magus,Victorious,3 pieces,+78 Wounds,,,,,,,,78,Wounds
Magus,Victorious,4 pieces,Barrier - On Being Hit 10% chance to form a protective barrier that will absorb up to 233 damage over 5 seconds.,,,,,,,,0,0
Magus,Victorious,5 pieces,+5% Reduction in being Critically Hit,,,,,,,,5,Reduction in being Critically Hit
Magus,Victorious,6 pieces,"Subtle Evasion - On Being Attacked: 10% chance to increase Parry, Evade and Disrupt by 10% for 10 seconds.",,,,,,,,10,0
Magus,Victorious,7 pieces,Unconstrained - On Causing Single Target Damage: 10% chance to be immune from roots and snares for 5 seconds.,,,,,,,,0,0
Magus,Triumphant,2 pieces,+71 Willpower,,,,,,,,71,Willpower
Magus,Triumphant,3 pieces,+78 Wounds,,,,,,,,78,Wounds
Magus,Triumphant,4 pieces,+5% Magic Critical Chance,,,,,,,,5,Magic Critical Chance
Magus,Triumphant,5 pieces,,,,,,,,,0,0
Magus,Triumphant,6 pieces,+4% Damage,,,,,,,,4,0
Magus,Triumphant,7 pieces,Boost lll - On Hit: 5% chance to increase your critical hit rate by 9% for 9 seconds.,,,,,,,,0,0
Engi,Victorious,2 pieces,+71 Intelligence,,,,,,,,71,Intelligence
Engi,Victorious,3 pieces,+78 Wounds,,,,,,,,78,Wounds
Engi,Victorious,4 pieces,Barrier - On Being Hit 10% chance to form a protective barrier that will absorb up to 233 damage over 5 seconds.,,,,,,,,0,0
Engi,Victorious,5 pieces,+5% Reduction in being Critically Hit,,,,,,,,5,Reduction in being Critically Hit
Engi,Victorious,6 pieces,"Subtle Evasion - On Being Attacked: 10% chance to increase Parry, Evade and Disrupt by 10% for 10 seconds.",,,,,,,,10,0
Engi,Victorious,7 pieces,Unconstrained - On Causing Single Target Damage: 10% chance to be immune from roots and snares for 5 seconds.,,,,,,,,0,0
Engi,Triumphant,2 pieces,+71 Willpower,,,,,,,,71,Willpower
Engi,Triumphant,3 pieces,+78 Wounds,,,,,,,,78,Wounds
Engi,Triumphant,4 pieces,+5% Magic Critical Chance,,,,,,,,5,Magic Critical Chance
Engi,Triumphant,5 pieces,,,,,,,,,0,0
Engi,Triumphant,6 pieces,+4% Damage,,,,,,,,4,0
Engi,Triumphant,7 pieces,Boost lll - On Hit: 5% chance to increase your critical hit rate by 9% for 9 seconds.,,,,,,,,0,0
Mara,Victorious,2 pieces,+71 Strength,,,,,,,,71,Strength
Mara,Victorious,3 pieces,+78 Wounds,,,,,,,,78,Wounds
Mara,Victorious,4 pieces,"Endure - On Being Hit: 15% chance to reduce attackers Strength, Ballistic Skill and Intelligence by 130 while increasing your Initiative by 130 for 10 seconds.",,,,,,,,0,0
Mara,Victorious,5 pieces,+5% Reduction in being Critically Hit,,,,,,,,5,Reduction in being Critically Hit
Mara,Victorious,6 pieces,+4% Damage Reduction,,,,,,,,4,0
Mara,Victorious,7 pieces,Domination - On Hit: 25% chance to steal 130 Toughness from your target for 10 seconds. ,,,,,,,,0,0
Mara,Triumphant,2 pieces,+71 Strength,,,,,,,,71,Strength
Mara,Triumphant,3 pieces,+78 Wounds,,,,,,,,78,Wounds
Mara,Triumphant,4 pieces,Vicious Strikes - On Hit: 15% chance to reduce target's Toughness by 130 while increasing your Weaponskill by 130 for 10 seconds. ,,,,,,,,0,0
Mara,Triumphant,5 pieces,+5% Melee Critical Chance,,,,,,,,5,Melee Critical Chance
Mara,Triumphant,6 pieces,+4% Damage,,,,,,,,4,0
Mara,Triumphant,7 pieces,On Hit: 10% chance to increase Block Strikethrough and Parry Strikethrough by 7% for 10 seconds. ,,,,,,,,0,0
WL,Victorious,2 pieces,+71 Strength,,,,,,,,71,Strength
WL,Victorious,3 pieces,+78 Wounds,,,,,,,,78,Wounds
WL,Victorious,4 pieces,"Endure - On Being Hit: 15% chance to reduce attackers Strength, Ballistic Skill and Intelligence by 130 while increasing your Initiative by 130 for 10 seconds.",,,,,,,,0,0
WL,Victorious,5 pieces,+5% Reduction in being Critically Hit,,,,,,,,5,Reduction in being Critically Hit
WL,Victorious,6 pieces,+4% Damage Reduction,,,,,,,,4,0
WL,Victorious,7 pieces,Domination - On Hit: 25% chance to steal 130 Toughness from your target for 10 seconds. ,,,,,,,,0,0
WL,Triumphant,2 pieces,+71 Strength,,,,,,,,54,Strength
WL,Triumphant,3 pieces,+78 Wounds,,,,,,,,59,Wounds
WL,Triumphant,4 pieces,Vicious Strikes - On Hit: 15% chance to reduce target's Toughness by 130 while increasing your Weaponskill by 130 for 10 seconds. ,,,,,,,,0,0
WL,Triumphant,5 pieces,+5% Melee Critical Chance,,,,,,,,5,Melee Critical Chance
WL,Triumphant,6 pieces,+4% Damage,,,,,,,,4,0
WL,Triumphant,7 pieces,On Hit: 10% chance to increase Block Strikethrough and Parry Strikethrough by 7% for 10 seconds. ,,,,,,,,0,0
Zeal,Victorious,2 pieces,+71 Intelligence,,,,,,,,71,Intelligence
Zeal,Victorious,3 pieces,+78 Wounds,,,,,,,,78,Wounds
Zeal,Victorious,4 pieces,"Endure - On Being Hit: 15% chance to reduce attackers Strength, Ballistic Skill and Intelligence by 130 while increasing your Initiative by 130 for 10 seconds.",,,,,,,,0,0
Zeal,Victorious,5 pieces,+5% Magic Critical Chance,,,,,,,,5,Magic Critical Chance
Zeal,Victorious,6 pieces,Increase Impetus - On Attacking Target or Direct Heal Dealt: 5% chance to reduce build times by 25% for 5 seconds.,,,,,,,,0,0
Zeal,Victorious,7 pieces,Boost lll - On Hit: 5% chance to increase your critical hit rate by 9% for 9 seconds.,,,,,,,,0,0
Zeal,Triumphant,2 pieces,+71 Willpower,,,,,,,,71,Willpower
Zeal,Triumphant,3 pieces,+78 Wounds,,,,,,,,78,Wounds
Zeal,Triumphant,4 pieces,Exurberance - On Heal: 10% chance to recover 35 AP.,,,,,,,,0,0
Zeal,Triumphant,5 pieces,+5% Healing Critical Chance,,,,,,,,5,Healing Critical Chance
Zeal,Triumphant,6 pieces,Increase Impetus - On Attacking Target or Direct Heal Dealt: 5% chance to reduce build times by 25% for 5 seconds.,,,,,,,,0,0
Zeal,Triumphant,7 pieces,On Being Attacked: 10% chance to reduce incoming damage by 4% for 10 seconds.,,,,,,,,0,0
Runi,Victorious,2 pieces,+71 Intelligence,,,,,,,,71,Intelligence
Runi,Victorious,3 pieces,+78 Wounds,,,,,,,,78,Wounds
Runi,Victorious,4 pieces,"Endure - On Being Hit: 15% chance to reduce attackers Strength, Ballistic Skill and Intelligence by 130 while increasing your Initiative by 130 for 10 seconds.",,,,,,,,0,0
Runi,Victorious,5 pieces,+5% Magic Critical Chance,,,,,,,,5,Magic Critical Chance
Runi,Victorious,6 pieces,Increase Impetus - On Attacking Target or Direct Heal Dealt: 5% chance to reduce build times by 25% for 5 seconds.,,,,,,,,0,0
Runi,Victorious,7 pieces,Boost lll - On Hit: 5% chance to increase your critical hit rate by 9% for 9 seconds.,,,,,,,,0,0
Runi,Triumphant,2 pieces,+71 Willpower,,,,,,,,71,Willpower
Runi,Triumphant,3 pieces,+78 Wounds,,,,,,,,78,Wounds
Runi,Triumphant,4 pieces,Exurberance - On Heal: 10% chance to recover 35 AP.,,,,,,,,0,0
Runi,Triumphant,5 pieces,+5% Healing Critical Chance,,,,,,,,5,Healing Critical Chance
Runi,Triumphant,6 pieces,Increase Impetus - On Attacking Target or Direct Heal Dealt: 5% chance to reduce build times by 25% for 5 seconds.,,,,,,,,0,0
Runi,Triumphant,7 pieces,On Being Attacked: 10% chance to reduce incoming damage by 4% for 10 seconds.,,,,,,,,0,0
WE,Victorious,2 pieces,+71 Strength,,,,,,,,71,Strength
WE,Victorious,3 pieces,+78 Wounds,,,,,,,,78,Wounds
WE,Victorious,4 pieces,"Endure - On Being Hit: 15% chance to reduce attackers Strength, Ballistic Skill and Intelligence by 130 while increasing your Initiative by 130 for 10 seconds.",,,,,,,,0,0
